,YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR
5161,2024,4,3,1,27.62,47.44,0.0
5162,2024,4,3,2,27.11,49.12,0.0
5163,2024,4,3,3,26.61,50.94,0.0
5164,2024,4,3,4,26.36,51.56,0.0
5165,2024,4,3,5,26.15,52.5,0.0
5166,2024,4,3,6,27.76,48.19,0.0
5167,2024,4,3,7,30.92,37.38,0.0
5168,2024,4,3,8,34.83,25.25,0.0
5169,2024,4,3,9,37.0,21.75,0.0
5170,2024,4,3,10,38.35,20.38,0.0
5171,2024,4,3,11,39.35,19.69,0.0
5172,2024,4,3,12,39.89,19.62,0.0
5173,2024,4,3,13,39.92,20.0,0.0
5174,2024,4,3,14,39.55,20.69,0.0
5175,2024,4,3,15,38.87,21.5,0.0
5176,2024,4,3,16,38.01,22.38,0.0
5177,2024,4,3,17,36.08,27.44,0.0
5178,2024,4,3,18,34.49,29.69,0.0
5179,2024,4,3,19,33.79,29.94,0.0
5180,2024,4,3,20,33.01,31.31,0.0
5181,2024,4,3,21,31.74,35.19,0.0
5182,2024,4,3,22,30.09,41.25,0.0
5183,2024,4,3,23,28.55,47.56,0.0
5184,2024,4,4,0,27.46,52.38,0.0
5185,2024,4,4,1,26.79,55.5,0.0
5186,2024,4,4,2,26.19,58.25,0.0
5187,2024,4,4,3,25.83,60.0,0.0
5188,2024,4,4,4,25.8,60.38,0.0
5189,2024,4,4,5,25.7,60.88,0.0
5190,2024,4,4,6,27.08,56.0,0.0
5191,2024,4,4,7,29.08,47.94,0.0
5192,2024,4,4,8,32.65,32.06,0.0
5193,2024,4,4,9,36.3,21.0,0.0
5194,2024,4,4,10,38.77,17.25,0.0
5195,2024,4,4,11,40.4,15.38,0.0
5196,2024,4,4,12,41.33,14.5,0.0
5197,2024,4,4,13,41.65,14.19,0.0
5198,2024,4,4,14,41.33,14.38,0.0
5199,2024,4,4,15,40.65,14.94,0.0
5200,2024,4,4,16,39.54,15.81,0.0
5201,2024,4,4,17,36.23,21.06,0.0
5202,2024,4,4,18,33.67,23.62,0.0
5203,2024,4,4,19,33.13,24.06,0.0
5204,2024,4,4,20,32.26,26.69,0.0
5205,2024,4,4,21,30.91,32.0,0.0
5206,2024,4,4,22,29.73,38.06,0.0
5207,2024,4,4,23,28.83,43.06,0.0
5208,2024,4,5,0,28.17,46.06,0.0
5209,2024,4,5,1,27.59,47.88,0.0
5210,2024,4,5,2,27.29,48.62,0.0
5211,2024,4,5,3,27.12,48.94,0.0
5212,2024,4,5,4,27.05,48.88,0.0
5213,2024,4,5,5,26.94,49.31,0.0
5214,2024,4,5,6,27.83,46.88,0.0
5215,2024,4,5,7,29.55,42.06,0.0
5216,2024,4,5,8,33.95,26.38,0.0
5217,2024,4,5,9,37.82,18.69,0.0
5218,2024,4,5,10,39.73,16.62,0.0
5219,2024,4,5,11,40.94,15.44,0.0
5220,2024,4,5,12,41.63,14.75,0.0
5221,2024,4,5,13,41.9,14.31,0.0
5222,2024,4,5,14,41.69,14.25,0.0
5223,2024,4,5,15,41.05,14.56,0.0
5224,2024,4,5,16,39.92,15.38,0.0
5225,2024,4,5,17,36.87,20.44,0.0
5226,2024,4,5,18,33.96,24.06,0.0
5227,2024,4,5,19,32.9,25.0,0.0
5228,2024,4,5,20,32.12,26.38,0.0
5229,2024,4,5,21,31.44,28.69,0.0
5230,2024,4,5,22,30.55,31.88,0.0
5231,2024,4,5,23,29.64,34.81,0.0
5232,2024,4,6,0,28.75,36.94,0.0
5233,2024,4,6,1,27.9,38.5,0.0
5234,2024,4,6,2,27.27,39.25,0.0
5235,2024,4,6,3,26.8,39.38,0.0
5236,2024,4,6,4,26.36,39.31,0.0
5237,2024,4,6,5,26.05,38.81,0.0
5238,2024,4,6,6,28.64,32.5,0.0
5239,2024,4,6,7,31.75,26.5,0.0
5240,2024,4,6,8,36.62,18.12,0.0
5241,2024,4,6,9,39.05,15.5,0.0
5242,2024,4,6,10,40.57,14.44,0.0
5243,2024,4,6,11,41.87,13.69,0.0
5244,2024,4,6,12,42.57,13.38,0.0
5245,2024,4,6,13,42.8,13.38,0.0
5246,2024,4,6,14,42.4,13.62,0.0
5247,2024,4,6,15,41.74,13.88,0.0
5248,2024,4,6,16,40.64,14.62,0.0
5249,2024,4,6,17,38.38,20.19,0.0
5250,2024,4,6,18,36.94,21.44,0.0
5251,2024,4,6,19,35.83,22.38,0.0
5252,2024,4,6,20,34.47,24.56,0.0
5253,2024,4,6,21,33.58,27.44,0.0
5254,2024,4,6,22,32.41,32.38,0.0
5255,2024,4,6,23,31.23,37.88,0.0
5256,2024,4,7,0,30.02,42.56,0.0
5257,2024,4,7,1,29.01,46.06,0.0
5258,2024,4,7,2,28.13,49.06,0.0
5259,2024,4,7,3,27.65,51.0,0.0
5260,2024,4,7,4,27.28,52.69,0.0
5261,2024,4,7,5,26.94,54.19,0.0
5262,2024,4,7,6,28.83,48.56,0.0
5263,2024,4,7,7,32.1,37.62,0.0
5264,2024,4,7,8,35.51,27.94,0.0
5265,2024,4,7,9,37.94,23.0,0.0
5266,2024,4,7,10,39.77,19.81,0.0
5267,2024,4,7,11,41.12,17.75,0.0
5268,2024,4,7,12,41.88,16.5,0.0
5269,2024,4,7,13,42.17,15.88,0.0
5270,2024,4,7,14,41.94,15.62,0.0
5271,2024,4,7,15,41.2,15.75,0.0
5272,2024,4,7,16,40.02,16.44,0.0
5273,2024,4,7,17,37.49,20.12,0.0
5274,2024,4,7,18,35.26,22.75,0.0
5275,2024,4,7,19,34.69,22.81,0.0
5276,2024,4,7,20,33.97,23.44,0.0
5277,2024,4,7,21,32.87,25.38,0.0
5278,2024,4,7,22,31.53,28.56,0.0
5279,2024,4,7,23,30.39,32.19,0.0
5280,2024,4,8,0,29.48,35.81,0.0
5281,2024,4,8,1,28.95,38.44,0.0
5282,2024,4,8,2,28.43,40.62,0.0
5283,2024,4,8,3,27.94,42.38,0.0
5284,2024,4,8,4,27.55,43.81,0.0
5285,2024,4,8,5,27.23,45.69,0.0
5286,2024,4,8,6,28.03,45.75,0.0
5287,2024,4,8,7,29.93,41.5,0.0
5288,2024,4,8,8,32.67,33.69,0.0
5289,2024,4,8,9,35.76,26.19,0.0
5290,2024,4,8,10,37.81,22.19,0.0
5291,2024,4,8,11,39.12,20.12,0.0
5292,2024,4,8,12,39.87,19.06,0.0
5293,2024,4,8,13,40.11,18.88,0.0
5294,2024,4,8,14,39.72,19.38,0.0
5295,2024,4,8,15,38.9,20.38,0.0
5296,2024,4,8,16,37.46,22.69,0.0
5297,2024,4,8,17,35.44,27.44,0.0
5298,2024,4,8,18,33.31,34.81,0.0
5299,2024,4,8,19,31.73,41.44,0.0
5300,2024,4,8,20,30.08,47.31,0.0
5301,2024,4,8,21,28.53,53.06,0.0
5302,2024,4,8,22,27.08,59.88,0.0
5303,2024,4,8,23,25.77,67.69,0.0
5304,2024,4,9,0,24.86,75.12,0.0
5305,2024,4,9,1,24.13,82.75,0.0
5306,2024,4,9,2,23.75,87.62,0.01
5307,2024,4,9,3,23.77,88.44,0.05
5308,2024,4,9,4,23.81,88.81,0.07
5309,2024,4,9,5,23.93,89.0,0.07
5310,2024,4,9,6,24.85,83.56,0.05
5311,2024,4,9,7,26.76,71.25,0.02
5312,2024,4,9,8,29.66,55.44,0.0
5313,2024,4,9,9,32.62,42.12,0.0
5314,2024,4,9,10,35.03,34.12,0.0
5315,2024,4,9,11,36.73,29.38,0.0
5316,2024,4,9,12,37.84,26.56,0.0
5317,2024,4,9,13,38.34,25.19,0.0
5318,2024,4,9,14,38.33,24.94,0.0
5319,2024,4,9,15,37.73,25.81,0.0
5320,2024,4,9,16,36.51,27.81,0.0
5321,2024,4,9,17,34.86,31.06,0.0
5322,2024,4,9,18,33.34,34.94,0.0
5323,2024,4,9,19,32.5,37.81,0.0
5324,2024,4,9,20,31.2,41.75,0.0
5325,2024,4,9,21,29.71,46.19,0.0
5326,2024,4,9,22,28.46,50.44,0.0
5327,2024,4,9,23,27.55,53.88,0.0
5328,2024,4,10,0,26.69,57.25,0.0
5329,2024,4,10,1,25.87,60.38,0.0
5330,2024,4,10,2,24.99,64.06,0.0
5331,2024,4,10,3,24.23,68.12,0.0
5332,2024,4,10,4,23.99,70.75,0.0
5333,2024,4,10,5,23.76,74.0,0.0
5334,2024,4,10,6,25.09,68.75,0.0
5335,2024,4,10,7,28.25,48.62,0.0
5336,2024,4,10,8,31.07,36.88,0.0
5337,2024,4,10,9,33.63,30.81,0.0
5338,2024,4,10,10,35.72,27.06,0.0
5339,2024,4,10,11,37.35,24.56,0.0
5340,2024,4,10,12,38.35,23.0,0.0
5341,2024,4,10,13,38.82,22.19,0.0
5342,2024,4,10,14,38.72,22.06,0.0
5343,2024,4,10,15,38.15,22.44,0.0
5344,2024,4,10,16,37.05,23.62,0.0
5345,2024,4,10,17,35.3,26.25,0.0
5346,2024,4,10,18,33.39,30.19,0.0
5347,2024,4,10,19,32.45,33.44,0.0
5348,2024,4,10,20,31.01,38.75,0.0
5349,2024,4,10,21,29.4,45.44,0.0
5350,2024,4,10,22,28.31,50.44,0.0
5351,2024,4,10,23,27.52,54.19,0.0
5352,2024,4,11,0,26.81,57.62,0.0
5353,2024,4,11,1,26.1,61.06,0.0
5354,2024,4,11,2,25.51,64.06,0.0
5355,2024,4,11,3,24.99,67.25,0.0
5356,2024,4,11,4,24.47,71.0,0.0
5357,2024,4,11,5,24.01,74.94,0.0
5358,2024,4,11,6,25.45,69.62,0.0
5359,2024,4,11,7,29.12,48.75,0.0
5360,2024,4,11,8,32.4,35.12,0.0
5361,2024,4,11,9,34.82,28.38,0.0
5362,2024,4,11,10,36.74,24.19,0.0
5363,2024,4,11,11,38.32,21.5,0.0
5364,2024,4,11,12,39.3,20.0,0.0
5365,2024,4,11,13,39.67,19.56,0.0
5366,2024,4,11,14,39.48,19.81,0.0
5367,2024,4,11,15,38.49,20.62,0.0
5368,2024,4,11,16,37.36,21.69,0.0
5369,2024,4,11,17,35.68,23.75,0.0
5370,2024,4,11,18,33.17,27.81,0.0
5371,2024,4,11,19,32.26,29.75,0.0
5372,2024,4,11,20,31.15,33.06,0.0
5373,2024,4,11,21,29.45,39.12,0.0
5374,2024,4,11,22,28.08,44.94,0.0
5375,2024,4,11,23,27.1,49.31,0.0
5376,2024,4,12,0,26.34,53.06,0.0
5377,2024,4,12,1,25.61,57.25,0.0
5378,2024,4,12,2,24.87,62.44,0.0
5379,2024,4,12,3,24.16,68.12,0.0
5380,2024,4,12,4,23.51,74.38,0.0
5381,2024,4,12,5,22.94,80.81,0.0
5382,2024,4,12,6,24.62,75.31,0.0
5383,2024,4,12,7,27.81,56.62,0.0
5384,2024,4,12,8,31.08,40.31,0.0
5385,2024,4,12,9,33.49,32.12,0.0
5386,2024,4,12,10,35.49,27.06,0.0
5387,2024,4,12,11,36.98,24.12,0.0
5388,2024,4,12,12,37.87,22.81,0.0
5389,2024,4,12,13,38.15,22.56,0.0
5390,2024,4,12,14,37.5,23.56,0.0
5391,2024,4,12,15,36.79,24.44,0.0
5392,2024,4,12,16,35.93,25.62,0.0
5393,2024,4,12,17,34.62,27.5,0.0
5394,2024,4,12,18,32.94,30.56,0.0
5395,2024,4,12,19,32.23,32.12,0.0
5396,2024,4,12,20,31.06,35.5,0.0
5397,2024,4,12,21,29.43,41.69,0.0
5398,2024,4,12,22,27.92,49.44,0.0
5399,2024,4,12,23,26.82,56.12,0.0
5400,2024,4,13,0,26.07,61.19,0.0
5401,2024,4,13,1,25.4,66.19,0.0
5402,2024,4,13,2,24.64,71.94,0.0
5403,2024,4,13,3,23.93,77.81,0.0
5404,2024,4,13,4,23.35,83.19,0.0
5405,2024,4,13,5,23.08,86.88,0.0
5406,2024,4,13,6,24.95,76.5,0.0
5407,2024,4,13,7,28.45,52.69,0.0
5408,2024,4,13,8,31.83,37.44,0.0
5409,2024,4,13,9,34.53,29.44,0.0
5410,2024,4,13,10,36.56,25.12,0.0
5411,2024,4,13,11,38.05,22.62,0.0
5412,2024,4,13,12,38.95,21.25,0.0
5413,2024,4,13,13,39.33,20.69,0.0
5414,2024,4,13,14,38.9,21.0,0.0
5415,2024,4,13,15,37.99,21.94,0.0
5416,2024,4,13,16,37.0,23.0,0.0
5417,2024,4,13,17,35.48,25.19,0.0
5418,2024,4,13,18,33.48,29.31,0.0
5419,2024,4,13,19,32.87,31.25,0.0
5420,2024,4,13,20,32.12,34.44,0.0
5421,2024,4,13,21,30.61,40.06,0.0
5422,2024,4,13,22,29.05,45.88,0.0
5423,2024,4,13,23,27.84,50.19,0.0
5424,2024,4,14,0,27.0,53.56,0.0
5425,2024,4,14,1,26.22,57.06,0.0
5426,2024,4,14,2,25.52,60.81,0.0
5427,2024,4,14,3,24.87,64.75,0.0
5428,2024,4,14,4,24.35,68.25,0.0
5429,2024,4,14,5,24.06,70.88,0.0
5430,2024,4,14,6,26.25,61.69,0.0
5431,2024,4,14,7,29.69,44.88,0.0
5432,2024,4,14,8,32.87,33.81,0.0
5433,2024,4,14,9,35.38,27.44,0.0
5434,2024,4,14,10,37.2,24.12,0.0
5435,2024,4,14,11,38.51,22.06,0.0
5436,2024,4,14,12,39.34,20.81,0.0
5437,2024,4,14,13,39.7,20.06,0.0
5438,2024,4,14,14,39.54,20.0,0.0
5439,2024,4,14,15,38.8,20.75,0.0
5440,2024,4,14,16,37.62,22.19,0.0
5441,2024,4,14,17,35.79,24.81,0.0
5442,2024,4,14,18,33.29,29.19,0.0
5443,2024,4,14,19,32.57,31.12,0.0
5444,2024,4,14,20,31.58,34.31,0.0
5445,2024,4,14,21,30.0,39.5,0.0
5446,2024,4,14,22,28.62,44.75,0.0
5447,2024,4,14,23,27.67,48.56,0.0
5448,2024,4,15,0,26.88,52.0,0.0
5449,2024,4,15,1,26.07,55.75,0.0
5450,2024,4,15,2,25.34,59.44,0.0
5451,2024,4,15,3,24.76,62.69,0.0
5452,2024,4,15,4,24.32,65.44,0.0
5453,2024,4,15,5,24.1,67.12,0.0
5454,2024,4,15,6,26.44,58.0,0.0
5455,2024,4,15,7,30.3,38.81,0.0
5456,2024,4,15,8,34.49,23.38,0.0
5457,2024,4,15,9,36.95,20.38,0.0
5458,2024,4,15,10,38.75,18.81,0.0
5459,2024,4,15,11,40.04,17.62,0.0
5460,2024,4,15,12,40.81,17.0,0.0
5461,2024,4,15,13,41.17,16.69,0.0
5462,2024,4,15,14,40.94,16.94,0.0
5463,2024,4,15,15,40.28,17.56,0.0
5464,2024,4,15,16,39.13,18.75,0.0
5465,2024,4,15,17,36.97,21.44,0.0
5466,2024,4,15,18,34.1,25.62,0.0
5467,2024,4,15,19,33.3,27.12,0.0
5468,2024,4,15,20,32.41,29.12,0.0
5469,2024,4,15,21,31.3,32.0,0.0
5470,2024,4,15,22,30.15,35.56,0.0
5471,2024,4,15,23,29.05,39.62,0.0
5472,2024,4,16,0,28.06,43.75,0.0
5473,2024,4,16,1,27.31,47.31,0.0
5474,2024,4,16,2,26.57,50.75,0.0
5475,2024,4,16,3,25.89,53.88,0.0
5476,2024,4,16,4,25.26,56.69,0.0
5477,2024,4,16,5,24.98,58.19,0.0
5478,2024,4,16,6,27.14,50.69,0.0
5479,2024,4,16,7,30.92,35.38,0.0
5480,2024,4,16,8,35.15,24.19,0.0
5481,2024,4,16,9,37.8,20.94,0.0
5482,2024,4,16,10,39.75,18.88,0.0
5483,2024,4,16,11,41.07,17.62,0.0
5484,2024,4,16,12,41.88,16.88,0.0
5485,2024,4,16,13,42.17,16.56,0.0
5486,2024,4,16,14,41.91,16.69,0.0
5487,2024,4,16,15,41.17,17.38,0.0
5488,2024,4,16,16,39.92,18.69,0.0
5489,2024,4,16,17,37.91,21.31,0.0
5490,2024,4,16,18,35.81,24.44,0.0
5491,2024,4,16,19,35.25,25.56,0.0
5492,2024,4,16,20,34.34,28.12,0.0
5493,2024,4,16,21,33.03,32.0,0.0
5494,2024,4,16,22,31.87,35.88,0.0
5495,2024,4,16,23,31.09,38.5,0.0
5496,2024,4,17,0,30.55,39.88,0.0
5497,2024,4,17,1,30.17,40.62,0.0
5498,2024,4,17,2,29.8,41.38,0.0
5499,2024,4,17,3,29.44,42.25,0.0
5500,2024,4,17,4,29.08,43.19,0.0
5501,2024,4,17,5,28.89,43.69,0.0
5502,2024,4,17,6,30.49,39.88,0.0
5503,2024,4,17,7,33.3,32.88,0.0
5504,2024,4,17,8,35.88,28.19,0.0
5505,2024,4,17,9,37.48,25.56,0.0
5506,2024,4,17,10,38.52,23.81,0.0
5507,2024,4,17,11,39.02,23.12,0.0
5508,2024,4,17,12,39.01,23.19,0.01
5509,2024,4,17,13,38.86,23.56,0.01
5510,2024,4,17,14,38.63,23.94,0.0
5511,2024,4,17,15,38.54,24.19,0.0
5512,2024,4,17,16,38.08,24.88,0.0
5513,2024,4,17,17,36.82,27.25,0.0
5514,2024,4,17,18,34.94,30.25,0.0
5515,2024,4,17,19,34.15,31.31,0.0
5516,2024,4,17,20,33.38,32.38,0.0
5517,2024,4,17,21,32.67,33.31,0.0
5518,2024,4,17,22,31.94,34.38,0.0
5519,2024,4,17,23,31.18,35.75,0.0
5520,2024,4,18,0,30.45,37.19,0.0
5521,2024,4,18,1,29.83,38.69,0.0
5522,2024,4,18,2,29.32,40.12,0.0
5523,2024,4,18,3,28.9,41.56,0.0
5524,2024,4,18,4,28.69,42.81,0.0
5525,2024,4,18,5,28.73,43.62,0.0
5526,2024,4,18,6,30.65,39.81,0.0
5527,2024,4,18,7,33.99,32.56,0.0
5528,2024,4,18,8,37.13,27.0,0.0
5529,2024,4,18,9,39.23,24.12,0.0
5530,2024,4,18,10,40.65,22.44,0.0
5531,2024,4,18,11,41.38,21.56,0.0
5532,2024,4,18,12,41.22,21.69,0.0
5533,2024,4,18,13,40.8,22.19,0.0
5534,2024,4,18,14,40.3,22.69,0.0
5535,2024,4,18,15,39.94,22.94,0.0
5536,2024,4,18,16,39.35,23.5,0.0
5537,2024,4,18,17,38.12,25.75,0.0
5538,2024,4,18,18,36.68,27.62,0.0
5539,2024,4,18,19,35.94,28.62,0.0
5540,2024,4,18,20,34.94,29.88,0.0
5541,2024,4,18,21,33.74,32.19,0.0
5542,2024,4,18,22,32.38,35.5,0.0
5543,2024,4,18,23,31.31,38.88,0.0
5544,2024,4,19,0,30.83,41.25,0.0
5545,2024,4,19,1,30.84,43.06,0.0
5546,2024,4,19,2,30.55,46.31,0.01
5547,2024,4,19,3,30.19,49.5,0.0
5548,2024,4,19,4,29.78,52.44,0.0
5549,2024,4,19,5,29.57,54.75,0.0
5550,2024,4,19,6,30.36,53.38,0.0
5551,2024,4,19,7,32.62,44.44,0.0
5552,2024,4,19,8,35.66,33.06,0.0
5553,2024,4,19,9,37.56,27.62,0.0
5554,2024,4,19,10,39.33,24.5,0.0
5555,2024,4,19,11,40.48,22.81,0.01
5556,2024,4,19,12,40.9,22.12,0.01
5557,2024,4,19,13,40.27,22.94,0.01
5558,2024,4,19,14,39.8,23.62,0.01
5559,2024,4,19,15,39.33,24.44,0.0
5560,2024,4,19,16,38.63,25.69,0.0
5561,2024,4,19,17,37.48,28.12,0.01
5562,2024,4,19,18,36.01,31.62,0.01
5563,2024,4,19,19,35.39,33.38,0.0
5564,2024,4,19,20,34.88,34.62,0.0
5565,2024,4,19,21,34.17,36.88,0.01
5566,2024,4,19,22,33.73,38.06,0.01
5567,2024,4,19,23,33.12,39.62,0.01
5568,2024,4,20,0,32.4,42.12,0.01
5569,2024,4,20,1,31.76,44.5,0.03
5570,2024,4,20,2,31.22,46.69,0.09
5571,2024,4,20,3,30.77,48.62,0.13
5572,2024,4,20,4,30.4,50.19,0.24
5573,2024,4,20,5,29.92,51.94,0.36
5574,2024,4,20,6,30.0,51.81,0.39
5575,2024,4,20,7,30.87,48.0,0.36
5576,2024,4,20,8,32.1,42.69,0.23
5577,2024,4,20,9,32.98,40.44,0.11
5578,2024,4,20,10,33.91,38.81,0.06
5579,2024,4,20,11,34.85,37.06,0.06
5580,2024,4,20,12,35.48,36.0,0.07
5581,2024,4,20,13,35.56,35.94,0.04
5582,2024,4,20,14,35.44,36.06,0.03
5583,2024,4,20,15,35.27,36.12,0.01
5584,2024,4,20,16,34.8,36.88,0.0
5585,2024,4,20,17,33.64,42.69,0.0
5586,2024,4,20,18,32.37,44.94,0.0
5587,2024,4,20,19,31.76,46.75,0.0
5588,2024,4,20,20,31.24,47.88,0.0
5589,2024,4,20,21,30.57,49.19,0.0
5590,2024,4,20,22,30.04,50.44,0.0
5591,2024,4,20,23,29.51,52.06,0.0
5592,2024,4,21,0,29.08,53.75,0.0
5593,2024,4,21,1,28.65,55.69,0.0
5594,2024,4,21,2,28.33,57.5,0.0
5595,2024,4,21,3,28.0,59.38,0.0
5596,2024,4,21,4,27.65,61.38,0.0
5597,2024,4,21,5,27.39,63.06,0.0
5598,2024,4,21,6,29.25,57.31,0.0
5599,2024,4,21,7,32.53,44.62,0.0
5600,2024,4,21,8,35.3,35.44,0.0
5601,2024,4,21,9,37.4,29.81,0.0
5602,2024,4,21,10,39.12,25.5,0.0
5603,2024,4,21,11,40.39,22.88,0.0
5604,2024,4,21,12,41.18,21.38,0.0
5605,2024,4,21,13,41.52,20.5,0.0
5606,2024,4,21,14,41.49,20.12,0.0
5607,2024,4,21,15,40.93,20.06,0.0
5608,2024,4,21,16,39.99,20.62,0.0
5609,2024,4,21,17,38.41,24.56,0.0
5610,2024,4,21,18,36.73,31.25,0.0
5611,2024,4,21,19,35.88,32.5,0.0
5612,2024,4,21,20,34.98,33.5,0.0
5613,2024,4,21,21,33.68,35.12,0.0
5614,2024,4,21,22,32.41,37.44,0.0
5615,2024,4,21,23,31.23,40.56,0.0
5616,2024,4,22,0,30.23,43.38,0.0
5617,2024,4,22,1,29.23,46.5,0.0
5618,2024,4,22,2,28.49,48.81,0.0
5619,2024,4,22,3,27.84,50.75,0.0
5620,2024,4,22,4,27.33,52.19,0.0
5621,2024,4,22,5,27.14,52.12,0.0
5622,2024,4,22,6,29.44,44.0,0.0
5623,2024,4,22,7,32.31,35.25,0.0
5624,2024,4,22,8,35.18,27.5,0.0
5625,2024,4,22,9,37.37,22.94,0.0
5626,2024,4,22,10,39.12,20.19,0.0
5627,2024,4,22,11,40.4,18.62,0.0
5628,2024,4,22,12,41.18,18.0,0.0
5629,2024,4,22,13,41.48,17.75,0.0
5630,2024,4,22,14,41.42,17.56,0.0
5631,2024,4,22,15,40.86,17.56,0.0
5632,2024,4,22,16,39.98,17.88,0.0
5633,2024,4,22,17,38.31,20.56,0.0
5634,2024,4,22,18,35.98,25.12,0.0
5635,2024,4,22,19,34.95,25.69,0.0
5636,2024,4,22,20,34.06,26.75,0.0
5637,2024,4,22,21,33.21,28.38,0.0
5638,2024,4,22,22,32.19,30.94,0.0
5639,2024,4,22,23,30.8,35.38,0.0
5640,2024,4,23,0,29.38,41.0,0.0
5641,2024,4,23,1,28.33,46.38,0.0
5642,2024,4,23,2,27.59,50.19,0.0
5643,2024,4,23,3,27.0,52.94,0.0
5644,2024,4,23,4,26.3,55.88,0.0
5645,2024,4,23,5,25.82,58.5,0.0
5646,2024,4,23,6,27.81,52.25,0.0
5647,2024,4,23,7,31.14,36.06,0.0
5648,2024,4,23,8,34.77,22.94,0.0
5649,2024,4,23,9,37.3,18.69,0.0
5650,2024,4,23,10,39.16,17.0,0.0
5651,2024,4,23,11,40.5,15.94,0.0
5652,2024,4,23,12,41.41,15.31,0.0
5653,2024,4,23,13,41.77,15.19,0.0
5654,2024,4,23,14,41.55,15.25,0.0
5655,2024,4,23,15,40.91,15.44,0.0
5656,2024,4,23,16,39.8,16.0,0.0
5657,2024,4,23,17,37.58,18.38,0.0
5658,2024,4,23,18,34.5,22.94,0.0
5659,2024,4,23,19,33.72,24.69,0.0
5660,2024,4,23,20,32.85,27.81,0.0
5661,2024,4,23,21,31.3,33.69,0.0
5662,2024,4,23,22,29.83,39.75,0.0
5663,2024,4,23,23,28.68,44.69,0.0
5664,2024,4,24,0,27.69,48.56,0.0
5665,2024,4,24,1,26.83,51.81,0.0
5666,2024,4,24,2,26.01,54.38,0.0
5667,2024,4,24,3,25.37,56.19,0.0
5668,2024,4,24,4,24.94,57.19,0.0
5669,2024,4,24,5,24.76,57.38,0.0
5670,2024,4,24,6,27.26,49.12,0.0
5671,2024,4,24,7,31.3,32.88,0.0
5672,2024,4,24,8,35.4,21.06,0.0
5673,2024,4,24,9,37.86,17.12,0.0
5674,2024,4,24,10,39.57,15.19,0.0
5675,2024,4,24,11,40.86,13.81,0.0
5676,2024,4,24,12,41.61,12.94,0.0
5677,2024,4,24,13,41.94,12.38,0.0
5678,2024,4,24,14,41.79,12.12,0.0
5679,2024,4,24,15,41.15,12.06,0.0
5680,2024,4,24,16,40.13,12.25,0.0
5681,2024,4,24,17,37.51,15.12,0.0
5682,2024,4,24,18,34.06,18.69,0.0
5683,2024,4,24,19,32.9,19.69,0.0
5684,2024,4,24,20,31.94,21.88,0.0
5685,2024,4,24,21,31.0,26.5,0.0
5686,2024,4,24,22,29.87,33.69,0.0
5687,2024,4,24,23,28.62,41.12,0.0
5688,2024,4,25,0,27.56,45.62,0.0
5689,2024,4,25,1,26.8,47.62,0.0
5690,2024,4,25,2,26.17,48.69,0.0
5691,2024,4,25,3,25.69,49.31,0.0
5692,2024,4,25,4,25.37,49.62,0.0
5693,2024,4,25,5,25.27,49.19,0.0
5694,2024,4,25,6,28.61,40.25,0.0
5695,2024,4,25,7,32.77,28.44,0.0
5696,2024,4,25,8,36.92,18.56,0.0
5697,2024,4,25,9,39.1,15.94,0.0
5698,2024,4,25,10,40.65,14.56,0.0
5699,2024,4,25,11,41.8,13.81,0.0
5700,2024,4,25,12,42.41,13.44,0.0
5701,2024,4,25,13,42.58,13.38,0.0
5702,2024,4,25,14,42.19,13.56,0.0
5703,2024,4,25,15,41.34,13.88,0.0
5704,2024,4,25,16,40.05,14.62,0.0
5705,2024,4,25,17,37.89,16.62,0.0
5706,2024,4,25,18,34.59,20.94,0.0
5707,2024,4,25,19,33.66,22.94,0.0
5708,2024,4,25,20,32.69,26.25,0.0
5709,2024,4,25,21,31.58,30.81,0.0
5710,2024,4,25,22,30.37,35.56,0.0
5711,2024,4,25,23,29.25,38.88,0.0
5712,2024,4,26,0,28.26,40.88,0.0
5713,2024,4,26,1,27.39,42.0,0.0
5714,2024,4,26,2,26.72,42.44,0.0
5715,2024,4,26,3,26.01,43.06,0.0
5716,2024,4,26,4,25.42,44.0,0.0
5717,2024,4,26,5,25.11,44.81,0.0
5718,2024,4,26,6,27.87,38.75,0.0
5719,2024,4,26,7,31.56,30.0,0.0
5720,2024,4,26,8,37.01,16.0,0.0
5721,2024,4,26,9,39.5,13.56,0.0
5722,2024,4,26,10,41.04,12.94,0.0
5723,2024,4,26,11,42.17,12.62,0.0
5724,2024,4,26,12,42.82,12.56,0.0
5725,2024,4,26,13,43.08,12.62,0.0
5726,2024,4,26,14,42.85,13.06,0.0
5727,2024,4,26,15,42.2,13.88,0.0
5728,2024,4,26,16,40.99,15.31,0.0
5729,2024,4,26,17,38.9,18.12,0.0
5730,2024,4,26,18,36.62,22.12,0.0
5731,2024,4,26,19,36.11,24.69,0.0
5732,2024,4,26,20,34.78,29.19,0.0
5733,2024,4,26,21,32.81,34.44,0.0
5734,2024,4,26,22,31.3,38.44,0.0
5735,2024,4,26,23,30.33,41.31,0.0
5736,2024,4,27,0,29.49,44.38,0.0
5737,2024,4,27,1,28.75,47.44,0.0
5738,2024,4,27,2,27.9,50.88,0.0
5739,2024,4,27,3,27.24,53.88,0.0
5740,2024,4,27,4,26.57,56.62,0.0
5741,2024,4,27,5,26.27,58.19,0.0
